gen,id,i_j6->o_m2,i_m3->o_m3,i_j6->h_0,h_0->o_m2,i_j7->o_m3,h_0->h_1,h_1->o_m2,h_0->o_m3,i_m3->h_2,h_2->o_m3,h_2->h_3,h_3->o_m3,h_0->h_4,h_4->o_m2,i_j5->o_m3,h_4->h_5,h_5->o_m2,i_j6->h_6,h_6->h_0,h_5->h_7,h_7->o_m2,i_j0->o_m3,i_c->o_m3,h_0->h_8,h_8->h_4,i_j5->o_m2,i_j0->h_9,h_9->o_m3,i_j3->o_m2,i_j7->o_m2,i_j0->o_m2,i_j7->h_0,i_j7->h_1,h_1->h_0,i_j7->h_2,h_2->h_1,h_0->h_3,h_3->h_4,h_4->o_m3,i_j1->o_m2,h_3->h_5,h_5->h_4,h_1->o_m3,i_j4->o_m3,i_j5->h_6,h_6->o_m3,h_3->o_m2,h_6->h_7,h_7->o_m3,i_j0->h_8,h_8->o_m2,h_3->h_9,h_9->o_m2,i_j4->o_m2,i_m3->o_m2,i_j4->h_0,i_c->o_m2,i_j4->h_1,i_c->h_2,h_2->o_m2,i_c->h_3,h_3->h_2,i_j6->o_m3,i_m2->o_m3,i_c->h_5,h_5->h_3,i_j3->o_m3,h_3->h_6,h_6->h_2,h_3->h_7,h_7->h_6,h_6->h_8,h_8->h_2,h_8->h_9,h_9->h_2,i_j1->o_m3,i_j3->h_2,h_1->h_4,i_ca->o_m2,i_j0->h_5,i_ca->h_6,h_6->o_m2,i_m3->h_8,h_8->o_m3,h_7->h_9,i_j2->o_m3,i_j2->h_0,i_j2->h_1,i_j6->h_2,i_j2->h_3,h_3->h_1,h_4->h_1,i_j3->h_5,h_5->o_m3,h_2->h_6,i_j3->h_7,h_7->h_5,i_j2->h_8,h_8->h_3,h_9->h_3,i_m2->o_m2,i_j0->h_0,i_j0->h_1,i_m3->h_3,h_2->h_4,h_0->h_5,i_m2->h_6,i_j5->h_7,h_4->h_8,h_4->h_9,h_9->h_8,h_1->h_2,h_2->h_0,i_j4->h_3,i_j4->h_4,h_4->h_3,h_2->h_5,i_j4->h_7,h_7->h_4,h_1->h_8,i_j7->h_6,i_j7->h_7,h_7->h_8,h_3->h_0,h_4->h_0,i_m3->h_5,h_4->h_6,h_7->h_0,h_3->h_8,i_j2->o_m2,i_j1->h_0,i_j1->h_3,i_j1->h_4,h_0->h_6,h_6->h_1,h_1->h_7,h_8->h_7,h_5->h_9,i_c->h_0,i_m3->h_1,i_j0->h_2,h_1->h_3,i_c->h_4,h_5->h_6,h_6->h_4,h_4->h_7,h_6->h_9,i_j3->h_0,i_j3->h_1,i_ca->o_m3,i_j5->h_5,h_9->h_6,i_m2->h_2,h_9->h_4,h_9->h_5,i_j0->h_7,h_5->h_2,i_c->h_6,i_c->h_7,h_7->h_3,i_m2->h_9,i_j4->h_2,i_ca->h_3,i_j0->h_4,i_ca->h_9,i_j3->h_4,i_m2->h_5,i_j0->h_6,i_m3->h_7,h_2->h_8,i_j4->h_9,i_j3->h_3,i_m3->h_4,h_4->h_2,h_0->h_7,i_j6->h_8,i_j2->h_9,h_4->h_4,h_1->h_5,i_m2->h_3,i_j6->h_5,i_ca->h_2,i_m2->h_4,h_1->h_9,i_j6->h_3,h_0->h_2,i_ca->h_4,i_j6->h_7,h_6->h_3,i_c->h_8,i_j2->h_5
248,246-0,,0.273685233097755,,,,,,,,,,,,0.6020609563342199,-1.3125080610984132,,,,,,-0.43340822421864,,0.9695797563960284,,,-0.0552999283571417,,-0.2031975084781321,,,,,,,,,,,,,,,0.7587929497547626,1.4972796762541036,,,,,,,,,,,-0.4502695985846816,,0.0886637985510646,,,0.4692247975074028,,,,1.3894032260152156,,,0.2747846730327322,,,,,,,,,,,,1.7798800853749377,,,0.7258806045464163,,-0.5661435944988753,,,,,,,,,,-1.097753893403804,,,,,,,1.5689555283241494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3495781726675817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,248-1,,0.2155998092825506,,,,,,,,,,,,,-1.189677152752691,,,,,,-0.5166311146911531,,0.9695797563960284,,,,,-0.2031975084781321,,,,,,,,,,,,,,,0.8037223301064031,1.4972796762541036,,,,,,,,,,,-0.443728930395672,,0.0692382086982408,,,0.5089098327589822,,,0.3897347693588261,1.4821843301248774,,,0.1912988793186261,,,,,,,,,,,,1.7798800853749377,,,0.7975377204651235,,-0.4988836422090724,,,,,,,,,,-1.097753893403804,,,,,,,1.5187975000905862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7687574090701377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,249-2,,0.1435281212740056,,,,,,,,0.3484358462111752,,,,,-1.4382538278105474,,,,,,-0.4985746238060005,,0.8887942324990907,,,,,-0.2112368817188556,,,,,,,,,,,,,,,0.7325540341958398,1.4897227934703603,,,,,,,,,,,-0.432870458735634,,0.0650697377666449,,,0.4815655821752441,,,0.8048528437254918,1.5630257489380954,,,0.2488232445870161,,,,,,,,,,,,1.6667769731598927,,,0.856570845925384,,-0.2920263740070007,,,,,,,,,,-1.0566978500054287,,,,,,,1.5398665696121498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4530027347302428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,250-0,,0.1183989350738569,,,,,,,,,,,,,-1.78500400523591,,,,,,-0.5664690633373224,,1.322204183516528,,,0.0692383601484766,,-0.2763931064063144,,,,,,,,,,,,,,,0.5894553834866955,1.3893094421227214,,,,,,,,,,,-0.4279699016635716,,0.0475844127760225,,,0.4692247975074028,,,0.8187992762792842,1.599510440254156,,,0.9293013752434776,,,,,,,,,,,,1.6157321968975422,,,0.6261507407202844,,-0.3297317758600327,,,,,,,,,,-1.0381687705800735,,,,,,,1.549375290625408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.345337652440727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,250-0,,0.1183989350738569,,,,,,,,,,,,,-1.78500400523591,,,,,,-0.5664690633373224,,1.322204183516528,,,0.0692383601484766,,-0.3289656917363717,,,,,,,,,,,,,,,0.5894553834866955,1.26701355769878,,,,,,,,,,,-0.4279699016635716,,0.0475844127760225,,,0.4692247975074028,,,0.5803469187289889,1.599510440254156,,,0.8707484452379572,,,,,,,,,,,,1.6157321968975422,,,0.8248579260106468,,-0.3297317758600327,,,,,,,,,,-1.2792645747497708,,,,,,,1.5945970365033872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.345337652440727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,251-1,,0.1955429849486767,,,,,,,,,,,,,-1.573815295859322,,,,,,-0.4280343268233371,,1.193133864460912,,,0.0667713322541438,,-0.0626922101963851,,,,,,,,,,,-0.7026028620884941,,,,0.7940826650213721,1.4396334430510092,,,,,,,,,,,-0.4304259061224786,,0.0563475055246462,,,0.4754096090961542,,,0.6822058316803438,1.538324376555079,,,0.7456107488001985,,,,,,,,,,,,1.6413142269118324,,,0.6327298664475779,,-0.3108350190803073,,,,,,,,,,,,,,,,,1.5446098199118437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5646219728196455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,250-0,,0.1523455483966322,,,,,,,,,,,,,-1.6617812307738349,,,,,,-0.5664690633373224,,1.322204183516528,,,-0.0594332400664004,,-0.342226604128365,,,,,,,,,,,,,,,0.5894553834866955,1.3077673269942744,,,,,,,,,,,-0.2528073456479935,,0.0475844127760225,,,0.4692247975074028,,,0.5920138145934903,1.700037298998125,,,0.8707484452379572,,,,,,,,,,,,1.6157321968975422,,,0.8776972521351071,,-0.3297317758600327,,,,,,,,,,-1.4511747389148475,,,,,,,1.4507778321558749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.345337652440727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,253-2,,0.0577740356638213,,,,,,,,,,,,,-1.7923111886637262,,,,,,-0.5515862748927783,,1.322204183516528,,,-0.2140944731108701,,-0.4923085072342039,0.1574510404292264,,,,,,,,,,,-0.7165790990159271,,,,1.2874195734921756,,,,,,,,,,,-0.3402634159505902,,0.0475844127760225,,,,,,0.6595201931393815,1.371407186206927,,,,,,,,,,,,,,,1.6157321968975422,,,0.8248579260106468,,,,,,,,,,,,-1.2792645747497708,,,,,,,1.5225846311224358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2336668654291475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,255-0,,,,,,,,,,,,,,,-1.6526127792768532,,,,,,-0.554449399745111,,1.322204183516528,,,-0.162628482154605,,-0.4587953466064733,0.2124386026573892,,,,,,,,,,,-0.7165790990159271,,,,1.613326050198385,,,,,,,,,,,-0.4269477319857144,,0.0475844127760225,,,,,,0.7108666771291512,1.4346284734450916,,,,,,,,,,,,,,,1.5644971801792271,,,0.8248579260106468,,,,-0.9140733142555107,,,,,,,,-1.3835968875784008,,,,,,,1.5087705645277458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2551498964326291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,255-0,,,,,,,,,,,,,,,-1.6526127792768532,,,,,,,,1.322204183516528,,,,,-0.3453107181047679,0.2124386026573892,,,,,,,,,,,-0.926727639624116,,,,1.8576887287554469,,0.6024835268189426,,,-0.6782234643999583,,,,,,-0.4269477319857144,,0.0475844127760225,,,,,,0.5315861855280175,1.4346284734450916,,,,,,,,,,,,,,,1.5644971801792271,,,0.8248579260106468,,0.4940119937875664,,-0.9140733142555107,,,,,,,,-1.3835968875784008,,,,,,,1.5087705645277458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2551498964326291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,257-1,,,,,,,,,,-0.1882182493865958,,,,,-1.6526127792768532,,-0.2377454828957312,,,,,,1.322204183516528,,,,,-0.3453107181047679,0.2124386026573892,,,,,,,,,,,-0.926727639624116,,,,1.7331309291864871,,,,,-0.618785116062351,,,,,,-0.4269477319857144,,0.0475844127760225,,,,,,0.5506227631038751,1.2279122516104772,,,,,,,,,,,,,,,1.5644971801792271,,,0.8248579260106468,,0.4940119937875664,,-0.9140733142555107,,,,,,,,-1.3835968875784008,,,,,,,1.5087705645277458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2551498964326291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,258-0,,0.0577740356638213,,,,,-0.0908319944010964,,,,,,,,-1.9018505721759085,,,,,,-0.3428772400501637,-0.0590445106219754,1.3717798893038864,,,-0.2674306291437064,,-0.5194145669692358,0.4647936927388881,,,,,,,,,,,-0.8637761959558954,,,,1.6189807853717026,,,,,,,,,,,-0.4009808476951522,,0.0475844127760225,,,,,,0.5832437387844792,1.2708971482258926,,,,,,,,,,,,,,,1.5798449825453489,,,,,,,,,,,,,,,-1.3523434242195849,,,,,,,1.7413970467352202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2487145064359897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,259-0,,-0.0719195379175007,,,,,-0.0908319944010964,,,,,,,,-2.0636357725357355,,,,,,-0.2587802394688301,-0.0704778894855479,1.487700979360365,,,-0.2140944731108701,,-0.9265153358410724,0.3008743689153902,,,,,,,,,,,-0.7165790990159271,,,,1.597203339162516,,,,,,,,,,,-0.375193442327262,,0.0475844127760225,,,,,,0.6595201931393815,1.1843719885289086,,,,,,,,,,,,0.1314879445968271,,,1.6157321968975422,,,,,,,,,,,,,,,-1.0553231338480875,,,,,,,1.5285333595512354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4564710945521922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,259-0,,,,,,,-0.0908319944010964,,,,,,,,-1.9936381717055285,,,,,,-0.3428772400501637,,1.1852069465720927,,,-0.4974303961787381,,-0.6301714225685495,0.4226761414323761,,,,,,,,,,0.7808059709244326,-0.6444953373935339,,,,1.271930239015619,,,,,,,,,,,-0.6024144896342107,,0.0959455341652641,,,,,,0.3566919547962218,1.24735689639875,,,,,,,,,,,,,,,1.5896085480352455,,,0.9527461332694436,,,,,,,,,,,,-1.271535339523732,,,,,,,1.4407056112444452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3052372845519812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,260-2,,-0.0719195379175007,,,,,-0.0908319944010964,0.0680017814633784,,,,,,,-2.0151799206987366,,,,,,,-0.0704778894855479,1.4208873887027629,,,-0.0582530243187597,,-0.7557140984754387,0.371076227389524,,,,,,,,,,,-0.5754454921813947,,,,1.621835570563717,,,,,,,,,,,-0.4644060655754411,,0.0754579036888456,,,,,,0.484981640121419,1.2206740676933834,,,,,,,,,,,,-0.0038164482001743,,,1.8380804208172703,,,,,,,,,,,,,,,-1.1799395359706857,,,,,,,1.4779128223511278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3693057413168091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,260-2,,0.1081340379255851,,,,,-0.0908319944010964,0.0680017814633784,,,,,,,,,,,,,,-0.0704778894855479,1.4208873887027629,,,-0.0582530243187597,,-0.7557140984754387,0.371076227389524,,,,,,,,,,,-0.7741901992259206,,,,1.621835570563717,,,,,,,,,,,-0.4644060655754411,,0.0754579036888456,,,,,,,1.2206740676933834,,,,,,,,,,,,-0.0038164482001743,,,,,,,,-0.846277612889925,,,,,,,,,,-1.2013022203159611,,,,,,,1.4779128223511278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3693057413168091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,263-1,,,,,,,-0.1046164788656953,0.0680017814633784,,,,0.6454565943336112,,,-2.0372048147078266,,,,,,,0.1494074345504528,1.3723767011227144,,,-0.173423164677491,,-0.8676348803335068,0.3841794703249264,,,,,,,,,,,-0.5403884014634187,,,,1.5223085127388574,,,,,,,,,,,-0.4664323101770526,,0.0846391504354047,,,,,,0.5269897286440255,1.2548571219219578,,,,,,,,,,,,0.0265226099184009,,,1.927415992936716,,,,,,,,,,,,,,,-1.0662786562282336,,,,,,,1.5365451780070771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3734908962055661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,264-0,,-0.0719195379175007,,,,,0.0497886785333113,0.1108631686881688,,,,,,,-2.041376336168275,,0.0261971102234137,,,,,,1.3631887625011816,,,-0.0956378066565544,,0.6415299904624008,0.3631946673500437,,,,,,,,,,,-0.7152652170867553,,,,1.7625396566767093,,,,,,,,,,,-0.5226794390597697,,0.086378081293421,,,,,,0.4372428452758066,1.329304873288118,,,,,,,,,,,,,,,1.7816570959941267,,,0.5906511497713669,,,,,,,,,,,,,,,,,,,1.716464791422888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3693057413168091,,,,,,,,,,,,,,,,,,,,-0.8909769005991566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,265-1,,-0.0719195379175007,,,,,0.0497886785333113,0.1108631686881688,,,,,,,-2.041376336168275,,0.0261971102234137,,,,,,1.3832207751670147,,,,,0.3937424023456793,0.3631946673500437,,,,,,,,,,,-0.7152652170867553,,,,1.7477506627228705,,,,,,,,,,,-0.5226794390597697,,0.086378081293421,,,,,,0.4372428452758066,1.329304873288118,,,,,,,,,,,,,,,1.7816570959941267,,,0.5906511497713669,,,,,,,,,,,,,,,,,,,1.716464791422888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3693057413168091,,,,,,,,,,,,,,,,,,,,-0.8909769005991566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,266-0,,0.0997121240315798,,,-0.0956430891432489,,0.1407686403714071,0.1108631686881688,,,,,,,-1.969531295199084,,0.1257921371648963,,,,,-0.316810123073739,1.3631887625011816,,,0.089830981025658,,0.6415299904624008,,,,,,,,,,,,-0.7152652170867553,,,,1.7625396566767093,,,,,,,,,,,-0.5226794390597697,,0.086378081293421,,,,,,0.4372428452758066,1.2654949279848149,,,,,,,,,,,,,,,1.7816570959941267,,,0.5906511497713669,,,,,,,,,,,,,,,,,,,1.7102040511517709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9229601025327712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,266-0,,0.2452599268859323,,,-0.0956430891432489,,0.1407686403714071,,,,,,,,-1.969531295199084,,0.1257921371648963,,,,,-0.316810123073739,1.3631887625011816,,,0.089830981025658,,0.7371786698951245,,,,,,,,,,,,-0.821822554862828,,,,1.7625396566767093,,,,,,,,,,,-0.6600007325734072,,0.086378081293421,,,,,,0.4372428452758066,1.2654949279848149,,,,,,,,,,,,,,,,,,0.5020148047185026,,,,,,,,,,,,,,,,,,,1.7102040511517709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9229601025327712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,266-0,,0.2786021999641375,,,-0.0956430891432489,,0.1407686403714071,,,,,-0.5071923776213536,,,-1.969531295199084,,0.1990939852645932,,,,,,1.3631887625011816,,,0.089830981025658,,0.7371786698951245,,,,,,,,,,,,-0.7423630862907271,,,,1.7625396566767093,,,0.7979335608921214,,,,,,,,-0.6600007325734072,,0.086378081293421,,,,,,0.4372428452758066,1.2654949279848149,,,,,,,,,,,,,,,,,,0.6063958254696795,,,,,,,,,,,,,,,,,,,1.6624251306028992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5331063871274857,,,,,,,,,,,,,,,,,,,,-0.9229601025327712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,269-0,,0.2297515330447325,,,-0.0956430891432489,,0.0370260806912559,,,,,-0.0446773613492345,,,-1.969531295199084,,0.1990939852645932,,,,,,1.5111212809090917,,,0.089830981025658,,-0.0200571910442761,,,,,,,,,,,,-0.6373765793517954,,,,1.8302629734846807,,,0.7979335608921214,,,,,,,,-0.5154821298529291,,0.0851320299542809,,,,,,,1.2513992005285732,,,,,,,,,,,,,,,,,,0.6063958254696795,,,,,,,,,,,,,,,,,,,1.7141167368700028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0260576890795296,,,,,,,,,,,,,,,,,,,,-0.9229601025327712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,269-0,-0.8242329292357258,0.2297515330447325,,,-0.2422837286997013,,0.0370260806912559,,,,,-0.0306311246406981,,,-1.969531295199084,,0.1990939852645932,,,,,,1.696869350634316,,,0.089830981025658,,-0.0200571910442761,,,,,,,,,,,,,,,,2.0289753994628383,,,0.6779473627686096,,,,,,,,-0.5154821298529291,,0.0851320299542809,,,,,,,1.4998107729998988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7141167368700028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0260576890795296,,,,,,,,,,,,,,,,,,,,-0.9229601025327712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,270-0,,0.2786021999641375,,,,,0.1398621189320479,,,,,-0.5491350985723593,,,-1.969531295199084,,,,,,,,1.3631887625011816,,,0.0835967407455003,,0.6639613754925654,,,,,,,,,,,,-0.7423630862907271,,,,1.822293175277797,,,0.7979335608921214,,,,0.1606393995514168,,,,-0.3099757176257438,,,,,,,,0.4372428452758066,1.3473996095110994,,,-0.4481244245612623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6624251306028992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5331063871274857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,272-2,-0.8242329292357258,0.2021467832631058,,,-0.1849686157025032,,0.035054776636064,-0.4162340445877497,,,,,,,-1.9005530708054463,,,,,,,,1.545796941748863,,,0.0210088702295195,,0.2479937243160351,,,,,,,,,,,,,,,,1.864479554861204,,,0.7899968682269216,,,,0.8569763284675317,,,,-0.4536705778902621,,0.0851320299542809,,,,,,,1.4096606005928072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5897998858487885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8352113290714993,,,,,,,,,,,,,,,,,,,,-1.0529494036095126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,273-2,-0.8242329292357258,0.1842141574422376,,,-0.1105678234096065,,0.1143324875022945,-0.6495070623033135,,,,,,,-1.786573037101515,,,,,,,,1.559750859014306,,,0.0874434853668188,,0.2459954127291344,,,,,,,,,,,,,,,,2.00903169646104,,,0.7218131113371775,,,,0.8416558581359249,,0.3325427458064325,,-0.4722449765444211,,0.0851320299542809,,,,,,0.9261566541430342,1.4092762150105802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6065062192499309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2315430425304374,,,,,,,,,,,,,,,,,,,,-1.0436323323138523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,273-1,,0.4563157201240085,,,-0.2113884758020293,,0.188944228101355,,,,,,,,-1.8177826073587315,,,,,,,-0.1285206037597365,1.4446701942519693,,,,,0.4225270384128744,,,,,,,,,,,,,,,,1.8635393001698053,,,0.7686341423429769,,,,0.0999224434674903,,,,-0.3788299527769956,,,,,,,,0.4956492924900288,1.371974022638662,,,0.54825266607331,,,,,,,,,,,,-0.3458335940370977,,,0.7612932481169568,,,,,,,,,,,,,,,,,,,1.6438997964559394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283432275350571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,275-0,,0.3359523231436199,,,-0.2113884758020293,,0.1144828882677376,,,,,,,,-1.806412318978044,,,,,,,-0.1285206037597365,1.615264804560712,,,,,0.5124074383523933,,,,,,,,,,,,,,,,1.7390606269610651,,,0.7468034024485938,,,,0.3994376295391001,,,,-0.4395589207586244,,,,,,,,0.6313486603533593,1.4738713180397494,,,0.54825266607331,,,,,,,,,-0.8983274619389816,,,-0.3458335940370977,,,0.7175360622082341,,,,,,,,,,,,,,,,,,,1.7114195909001355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2723973867985493,,,,,,,,,,,,,,,,,,,,0.2679440848395842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,276-1,,0.254717768087233,,,-0.2113884758020293,,0.0972757884094792,,,,,,,,-1.7771357257039786,,,,,,,-0.1285206037597365,1.836408197500556,,,,,0.3835481163367937,,,,,,,,,,,,,,,,2.057150272587738,,,0.8409948206411866,,,,0.4763551127754576,,,,-0.4805455563703211,,,,,,,,0.6313486603533593,1.5763701283194056,,,0.54825266607331,,,,,,,,,-0.8983274619389816,,,-0.2786429523062088,,,0.7175360622082341,,,,,,,,,,,,,,,,,,,1.633962791309696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2649498214746298,,,,,,,,,,,,,,,,,,,,0.2679440848395842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,277-1,,0.2604662953160145,,,-0.3042139785579044,,0.0984934411927671,,,,,,,,-1.8341668322984188,,,,,,,-0.1285206037597365,1.5003566821238656,,,,,0.3926667890589478,,,,,,,,,,,,,,,,2.034640800014039,,,0.8343294067440855,,,,0.4580456393132671,,,,-0.2321832060295496,,,,,,,,0.5417012519546027,1.48132589985685,,,0.54825266607331,,,,,,,,,,,,-0.3290160253659804,,,0.7750912194402724,,,,,,,,,,,,,,,,,,,1.6894817001348177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2649498214746298,,,,,,,,,,,,,,,,,,,,0.1666614213030411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,278-1,,0.2587171437716909,,,-0.1545451519221253,,0.0981229359900302,,,,,,,,-1.737752677909807,,,,,,,-0.2049869912331026,1.709961220424833,,,,,0.3898921756946273,,,,,,,,,,,,,,,,1.8742547978531128,,,0.7456616840705154,,,,0.4636168130256915,,,,-0.3657942343409842,,,,,,,,0.5689790044300895,1.4192987330130968,,,0.54825266607331,,,,,,,,,-0.5391924712226084,,,-0.3136885971346795,,,0.7783604477485233,,,,,,,,,,,,,,,,,,,1.6587463730149892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2649498214746298,,,,,,,,,,,,,,,,,,,,0.4366714733224279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,279-2,,0.0486509230833764,,,-0.1298695093301306,,0.0975117320302709,,,,,,,,-2.015073803564654,,,,,,-0.8611089514278034,-0.1911839786769544,1.859704458487652,,,,,0.387535547407497,,,,,,,,,,,,,,,,1.9437061023509008,,0.9959378151299444,0.483392555950683,,,,0.472807300523271,,,,-0.4799835479383394,,,,,,,,0.5921474659965572,1.7221281685641552,,,0.5820316804436836,,,,,,,,,-0.6800993608453982,,,,,,,,,,,,,,,,,,,,,,,,,1.6194790489485802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1888199935634398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,278-1,,0.366941957183696,,,-0.3619381831295086,,0.0981229359900302,,,,,,,,-1.5021172050086222,,,,,,,-0.2049869912331026,1.709961220424833,,,,,0.3898921756946273,,,,,,,,,,,,,,,,2.1970979730732183,,,0.7456616840705154,,,,0.4636168130256915,,,,-0.3657942343409842,,,,,,,,0.4047269553884951,1.4192987330130968,,,0.6868189518157828,,,,,,,,,-0.5391924712226084,,,-0.3136885971346795,,,0.7783604477485233,,,,,,,,,,,,,,,,,,,1.6587463730149892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.513409304313978,,,,,,,,,,,,,,,,,,,,0.4391167268647584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
